work_type,title,byline,release_date,month,day,extra,source_url,entry_date,peak_date,peak_position,date_source
song,Let It Be Me,The Everly Brothers,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-02-15,1960-02-22,7,
song,Theme from,Percy Faith,1959-09,09,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-02-15,1960-02-22,1,wikitext:released
song,Beyond the Sea,Bobby Darin,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-02-22,1960-02-29,6,
song,Baby (You've Got What It Takes),Dinah Washington and Brook Benton,1960-01,01,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-02-29,1960-03-21,5,wikidata:P577
song,Wild One,Bobby Rydell,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-02-29,1960-03-28,2,
song,Harbor Lights,The Platters,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-03-14,1960-03-28,8,
song,Puppy Love,Paul Anka,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-03-14,1960-04-04,2,
song,Sweet Nothin's,Brenda Lee,1959-09-28,09,28,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-03-21,1960-04-18,4,wikitext:released
song,Forever,The Little Dippers,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-03-28,1960-03-28,9,
song,"O, Dio Mio",Annette,1960-01,01,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-03-28,1960-03-28,10,wikitext:released
song,Footsteps,Steve Lawrence,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-04-04,1960-04-04,7,
song,Mama,Connie Francis,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-04-04,1960-04-11,8,
song,Sink the Bismarck,Johnny Horton,1960,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-04-04,1960-04-25,3,wikidata:P577
song,Greenfields,The Brothers Four,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-04-11,1960-04-18,2,
song,I Love the Way You Love,Marv Johnson,1960-02,02,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-04-11,1960-04-11,9,wikitext:released
song,Sixteen Reasons,Connie Stevens,1959-12,12,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-04-18,1960-05-02,3,wikidata:P577
song,Stuck on You,Elvis Presley,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-04-18,1960-04-25,1,
song,The Old Lamplighter,The Browns,1946,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-04-25,1960-05-02,5,wikidata:P577
song,White Silver Sands,Bill Black's Combo,1957-06,06,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-04-25,1960-04-25,9,wikitext:released
song,Cradle of Love,Johnny Preston,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-05-02,1960-05-02,7,
song,Let the Little Girl Dance,Billy Bland,1960-01,01,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-05-02,1960-05-16,7,wikitext:released
song,Night,Jackie Wilson,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-05-02,1960-05-09,4,
song,Cathy's Clown,The Everly Brothers,1960-04,04,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-05-09,1960-05-23,1,wikitext:released
song,Stairway to Heaven,Neil Sedaka,1971-11-08,11,08,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-05-09,1960-05-09,9,wikidata:P577
song,Good Timin,Jimmy Jones,1960-04,04,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-05-16,1960-05-23,3,wikidata:P577
song,He'll Have to Stay,Jeanne Black,1960-05,05,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-05-16,1960-05-30,4,wikidata:P577
song,Paper Roses,Anita Bryant,1960-04,04,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-05-23,1960-06-13,5,wikitext:released
song,Burning Bridges,Jack Scott,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-05-30,1960-06-13,3,
song,Everybody's Somebody's Fool,Connie Francis,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-06-06,1960-06-27,1,
song,Love You So,Ron Holden,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-06-06,1960-06-13,7,
song,Happy-Go-Lucky Me,Paul Evans,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-06-13,1960-06-13,10,
song,Swingin' School,Bobby Rydell,1960,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-06-13,1960-06-20,5,wikidata:P577
song,Alley Oop,The Hollywood Argyles,1969,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-06-20,1960-07-11,1,wikidata:P577
song,A Rockin' Good Way,Dinah Washington and Brook Benton,1960-05,05,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-06-27,1960-06-27,7,wikitext:released
song,Because They're Young,Duane Eddy,1960,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-06-27,1960-07-04,4,wikidata:P577
song,I'm Sorry,Brenda Lee,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-06-27,1960-07-18,1,
song,Mule Skinner Blues,The Fendermen,1931-02-13,02,13,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-07-04,1960-07-11,5,wikitext:released
song,My Home Town,Paul Anka,1960-04,04,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-07-04,1960-07-04,8,wikitext:released
song,That's All You Gotta Do,Brenda Lee,1960-05-30,05,30,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-07-04,1960-07-04,6,wikitext:released
song,Only the Lonely,Roy Orbison,1960-05-04,05,04,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-07-11,1960-07-25,2,wikidata:P577
song,When Will I Be Loved,The Everly Brothers,1960-05,05,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-07-11,1960-07-18,8,wikitext:released
song,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,Brian Hyland,1960-06,06,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-07-18,1960-08-08,1,wikitext:released
song,Tell Laura I Love Her,Ray Peterson,1960,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-07-18,1960-08-01,7,wikidata:P577
song,Image of a Girl,The Safaris,1960-05,05,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-07-25,1960-08-01,6,wikitext:released
song,"Please Help Me, I'm Falling",Hank Locklin,1960-02,02,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-07-25,1960-08-01,8,wikidata:P577
song,It's Now or Never,Elvis Presley,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-08-01,1960-08-15,1,
song,"Walk, Don't Run",The Ventures,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-08-08,1960-08-29,2,
song,Walkin' to New Orleans,Fats Domino,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-08-08,1960-08-15,6,
song,Finger Poppin' Time,Hank Ballard & The Midnighters,1960-04,04,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-08-15,1960-08-15,7,wikitext:released
song,The Twist,Chubby Checker,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-08-15,1960-09-19,1,
song,Mission Bell,Donnie Brooks,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-08-22,1960-09-05,7,
song,Volare,Bobby Rydell,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-08-22,1960-09-05,4,
song,In My Little Corner of the World,Anita Bryant,1974,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-08-29,1960-08-29,10,wikidata:P577
song,My Heart Has a Mind of Its Own,Connie Francis,1960,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-09-05,1960-09-26,1,wikidata:P577
song,Theme from,Ferrante & Teicher,1960,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-09-05,1960-09-05,10,wikidata:P577
song,Chain Gang,Sam Cooke,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-09-12,1960-10-03,2,
song,Kiddio,Brook Benton,1960,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-09-12,1960-09-19,7,wikidata:P577
song,Mr. Custer,Larry Verne,1960,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-09-12,1960-10-10,1,wikidata:P577
song,Yogi,The Ivy Three,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-09-12,1960-09-19,8,
song,A Million to One,Jimmy Charles,1960-05,05,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-09-19,1960-09-26,5,wikitext:released
song,Save the Last Dance for Me,The Drifters,1960-08,08,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-09-26,1960-10-17,1,wikitext:released
song,So Sad (To Watch Good Love Go Bad),The Everly Brothers,1960-08,08,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-09-26,1960-10-10,7,wikitext:released
song,Devil or Angel,Bobby Vee,1956-01,01,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-10-10,1960-10-17,6,wikidata:P577
song,I Want to Be Wanted,Brenda Lee,1960-07,07,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-10-10,1960-10-24,1,wikitext:released
song,Let's Think About Living,Bob Luman,1960-08-15,08,15,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-10-24,1960-10-24,7,wikitext:released
song,Georgia on My Mind,Ray Charles,1931-01-06,01,06,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-10-31,1960-11-14,1,wikidata:P577
song,Poetry in Motion,Johnny Tillotson,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-10-31,1960-11-14,2,
song,You Talk Too Much,Joe Jones,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-10-31,1960-11-14,3,
song,Blue Angel,Roy Orbison,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-11-07,1960-11-07,9,
song,"Let's Go, Let's Go, Let's Go",Hank Ballard & the Midnighters,1960,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-11-07,1960-11-21,6,wikidata:P577
song,Stay,Maurice Williams & the Zodiacs,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-11-07,1960-11-21,1,
song,A Thousand Stars,Kathy Young with the Innocents,1960-09,09,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-11-14,1960-12-12,3,wikitext:released
song,Last Date,Floyd Cramer,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-11-14,1960-11-28,2,
song,Are You Lonesome Tonight?,Elvis Presley,1927,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-11-21,1960-11-28,1,wikidata:P577
song,New Orleans,U.S. Bonds,1718,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-11-21,1960-11-28,6,wikitext:released
song,Alone at Last,Jackie Wilson,1971,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-11-28,1960-11-28,8,wikidata:P577
song,North to Alaska,Johnny Horton,1960,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-11-28,1960-12-19,4,wikidata:P577
song,He Will Break Your Heart,Jerry Butler,1960-08,08,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-12-05,1960-12-05,7,wikidata:P577
song,Sailor,Lolita,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-12-05,1960-12-19,5,
song,Exodus,Ferrante & Teicher,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-12-12,1960-01-23,2,
song,Many Tears Ago,Connie Francis,1960-10,10,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-12-12,1960-12-26,7,wikitext:released
song,Wonderland by Night,Bert Kaempfert,1960-08-22,08,22,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-12-12,1960-01-09,1,wikitext:released
song,You're Sixteen,Johnny Burnette,1973-12-03,12,03,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-12-19,1960-12-26,8,wikidata:P577
song,"Corrina, Corinna",Ray Peterson,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-12-26,1960-01-09,9,
song,Angel Baby,Rosie and the Originals,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1960,1960-12-31,1960-01-23,5,
song,Rubber Ball,Bobby Vee,1960,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-01-09,1961-01-09,6,wikidata:P577
song,Will You Love Me Tomorrow,The Shirelles,1960,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-01-09,1961-01-30,1,wikidata:P577
song,Calcutta,Lawrence Welk,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-01-16,1961-02-13,1,
song,Calendar Girl,Neil Sedaka,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-01-23,1961-02-13,4,
song,Shop Around,The Miracles,1960-09-27,09,27,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-01-23,1961-02-20,2,wikitext:released
song,Emotions,Brenda Lee,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-01-30,1961-02-13,7,
song,My Empty Arms,Jackie Wilson,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-02-06,1961-02-06,9,
song,Pony Time,Chubby Checker,1961-01,01,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-02-13,1961-02-27,1,wikidata:P577
song,There's a Moon Out Tonight,The Capris,1958,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-02-13,1961-02-27,3,wikidata:P577
song,Dedicated to the One I Love,The Shirelles,1959-05,05,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-02-20,1961-03-27,3,wikitext:released
song,Wheels,The String-a-Longs,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-02-20,1961-03-06,3,
song,Don't Worry,Marty Robbins,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-02-27,1961-03-20,3,
song,Ebony Eyes,The Everly Brothers,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-02-27,1961-03-20,8,
song,Surrender,Elvis Presley,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-02-27,1961-03-20,1,
song,Where the Boys Are,Connie Francis,1960,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-02-27,1961-03-20,4,wikidata:P577
song,Baby Sittin' Boogie,Buzz Clifford,1960,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-03-06,1961-03-13,6,wikidata:P577
song,Spanish Harlem,Ben E. King,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-03-13,1961-03-13,10,
song,Apache,Jørgen Ingmann and his Guitar,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-03-20,1961-04-03,2,
song,Walk Right Back,The Everly Brothers,1961,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-03-20,1961-03-27,7,wikidata:P577
song,Blue Moon,The Marcels,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-03-27,1961-04-03,1,
song,Gee Whiz (Look at His Eyes),Carla Thomas,1960-11,11,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-03-27,1961-03-27,10,wikitext:released
song,(I Don't Know Why) But I Do,"Clarence ""Frogman"" Henry",1961-02,02,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-04-03,1961-04-24,4,wikitext:released
song,On the Rebound,Floyd Cramer,1961,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-04-03,1961-04-17,4,wikidata:P577
song,Runaway,Del Shannon,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-04-03,1961-04-24,1,
song,Mother-in-Law,Ernie K-Doe,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-04-10,1961-05-22,1,
song,A Hundred Pounds of Clay,Gene McDaniels,1961-02,02,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-04-17,1961-05-08,3,wikitext:released
song,Asia Minor,Kokomo,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-04-17,1961-04-17,8,
song,I've Told Every Little Star,Linda Scott,1961,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-04-24,1961-05-01,3,wikidata:P577
song,One Mint Julep,Ray Charles,1952-03,03,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-04-24,1961-05-01,8,wikitext:released
song,Take Good Care of Her,Adam Wade,1961,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-04-24,1961-05-01,7,wikidata:P577
song,You Can Depend on Me,Brenda Lee,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-04-24,1961-05-08,6,
song,Portrait of My Love,Steve Lawrence,1961,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-05-08,1961-05-08,9,wikidata:P577
song,Daddy's Home,Shep and the Limelites,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-05-15,1961-05-29,2,
song,Mama Said,The Shirelles,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-05-15,1961-05-29,4,
song,Travelin' Man,Ricky Nelson,1961-04,04,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-05-15,1961-05-29,1,wikidata:P577
song,Breakin' in a Brand New Broken Heart,Connie Francis,1961-04,04,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-05-22,1961-05-29,7,wikitext:released
song,Hello Mary Lou,Ricky Nelson,1961-04,04,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_1961,1961-05-22,1961-05-22,9,wikidata:P577
